angular_z,linear_x,left_forward,right_forward,left_side,right_side,ans,time
0.737227082,0.05655,222,623,34,562,0,80.15
0.897797346,0.054000001,195,640,34,677,0,80.2
0.897797346,0.054000001,195,640,34,677,0,80.25
0.994139552,0.062700003,156,582,31,743,0,80.3
0.994139552,0.062700003,156,582,31,743,0,80.35
1.149124742,0.069600001,116,536,27,850,0,80.4
1.149124742,0.069600001,116,536,27,850,0,80.45
1.579173923,0.092249997,68,385,15,1146,0,80.5
1.579173923,0.092249997,68,385,15,1146,0,80.55
1.453510165,0.11355,42,243,47,1088,0,80.6
1.453510165,0.11355,42,243,47,1088,0,80.65
0.786096275,0.139500007,48,70,143,706,0,80.7
0.786096275,0.139500007,48,70,143,706,0,80.75
0.530580103,0.142499998,50,47,219,599,0,80.8
0.530580103,0.142499998,50,47,219,599,0,80.85
0.386764973,0.141299993,54,58,289,566,0,80.9
0.386764973,0.141299993,54,58,289,566,0,80.95
0.196873143,0.137250006,68,85,336,477,0,81
0.196873143,0.137250006,68,85,336,477,0,81.05
0.168947876,0.136500001,75,90,345,466,0,81.1
0.168947876,0.136500001,75,90,345,466,0,81.15
0.152192712,0.134550005,84,103,381,490,0,81.2
0.152192712,0.134550005,84,103,381,490,0,81.25
0.064228117,0.133200005,102,112,413,459,0,81.3
0.064228117,0.133200005,102,112,413,459,0,81.35
0.104719758,0.131249994,125,112,387,462,0,81.4
0.104719758,0.131249994,125,112,387,462,0,81.45
0.344877064,0.131099999,126,126,228,475,0,81.5
0.344877064,0.131099999,126,126,228,475,0,81.55
0.490088463,0.129449993,137,127,69,420,0,81.6
0.490088463,0.129449993,137,127,69,420,0,81.65
0.495673507,0.125100002,166,131,16,371,0,81.7
0.495673507,0.125100002,166,131,16,371,0,81.75
0.396538794,0.127499998,150,121,20,304,0,81.8
0.396538794,0.127499998,150,121,20,304,0,81.85
0.314159274,0.129899994,133,134,7,232,0,81.9
0.314159274,0.129899994,133,134,7,232,0,81.95
0.252723664,0.128099993,133,146,17,198,0,82
0.252723664,0.128099993,133,146,17,198,0,82.05
0.216420829,0.125400007,138,164,18,173,0,82.1
0.216420829,0.125400007,138,164,18,173,0,82.15
0.167551607,0.121950001,154,187,17,137,0,82.2
0.167551607,0.121950001,154,187,17,137,0,82.25
0.15358898,0.117600001,155,216,16,126,0,82.3
0.15358898,0.117600001,155,216,16,126,0,82.35
0.22060962,0.11355,186,243,15,173,0,82.4
0.22060962,0.11355,186,243,15,173,0,82.45
0.201061934,0.103050001,198,313,18,162,0,82.5
0.201061934,0.103050001,198,313,18,162,0,82.55
0.230383456,0.095100001,227,366,17,182,0,82.6
0.230383456,0.095100001,227,366,17,182,0,82.65
0.28763026,0.083099999,261,446,23,229,0,82.7
0.28763026,0.083099999,261,446,23,229,0,82.75
0.374198586,0.079350002,243,471,27,295,0,82.8
0.374198586,0.079350002,243,471,27,295,0,82.85
0.547335267,0.063450001,249,577,21,413,0,82.9
0.547335267,0.063450001,249,577,21,413,0,82.95
0.710698068,0.057750002,233,615,29,538,0,83
0.710698068,0.057750002,233,615,29,538,0,83.05
0.840550542,0.057,212,620,34,636,0,83.1
0.840550542,0.057,212,620,34,636,0,83.15
1.003913403,0.059700001,168,602,34,753,0,83.2
1.003913403,0.059700001,168,602,34,753,0,83.25
1.105840564,0.064049996,139,573,24,816,0,83.3
1.105840564,0.064049996,139,573,24,816,0,83.35
1.351583004,0.081299998,88,458,20,988,0,83.4
1.351583004,0.081299998,88,458,20,988,0,83.45
1.600117803,0.100500003,43,330,37,1183,0,83.5
1.600117803,0.100500003,43,330,37,1183,0,83.55
1.164483666,0.129449993,31,137,96,930,0,83.6
1.164483666,0.129449993,31,137,96,930,0,83.65
0.643677413,0.142649993,41,49,192,653,0,83.7
0.643677413,0.142649993,41,49,192,653,0,83.75
0.402123868,0.142949998,44,47,271,559,0,83.8
0.402123868,0.142949998,44,47,271,559,0,83.85
0.325329363,0.140849993,61,52,304,537,0,83.9
0.325329363,0.140849993,61,52,304,537,0,83.95
0.177325457,0.139349997,71,60,361,488,0,84
0.177325457,0.139349997,71,60,361,488,0,84.05
0.182910502,0.138449997,77,77,333,464,0,84.1
0.182910502,0.138449997,77,77,333,464,0,84.15
0.114493601,0.135000005,100,73,386,468,0,84.2
0.114493601,0.135000005,100,73,386,468,0,84.25
0.058643062,0.134550005,103,100,405,447,0,84.3
0.058643062,0.134550005,103,100,405,447,0,84.35
0.044680428,0.132599995,116,106,413,445,0,84.4
0.044680428,0.132599995,116,106,413,445,0,84.45
-0.092153385,0.129749998,135,102,410,344,0,84.5
-0.092153385,0.129749998,135,102,410,344,0,84.55
-0.51382494,0.127200007,152,131,412,44,0,84.6
-0.51382494,0.127200007,152,131,412,44,0,84.65
-0.471937031,0.125550002,163,143,371,33,0,84.7
-0.471937031,0.125550002,163,143,371,33,0,84.75
-0.37000981,0.126599997,156,149,303,38,0,84.8
-0.37000981,0.126599997,156,149,303,38,0,84.85
-0.280648947,0.125550002,163,150,241,40,0,84.9
-0.280648947,0.125550002,163,150,241,40,0,84.95
-0.213628307,0.125100002,160,166,209,56,0,85
-0.213628307,0.125100002,160,166,209,56,0,85.05
-0.184306771,0.121349998,191,166,172,40,0,85.1
-0.184306771,0.121349998,191,166,172,40,0,85.15
-0.135437548,0.117449999,217,179,151,54,0,85.2
-0.135437548,0.117449999,217,179,151,54,0,85.25
-0.182910502,0.1149,234,188,180,49,0,85.3
-0.182910502,0.1149,234,188,180,49,0,85.35
-0.234572247,0.107249998,285,220,209,41,0,85.4
-0.234572247,0.107249998,285,220,209,41,0,85.45
-0.21083577,0.1008,328,245,204,53,0,85.5
-0.21083577,0.1008,328,245,204,53,0,85.55
-0.254119933,0.0942,372,283,239,57,0,85.6
-0.254119933,0.0942,372,283,239,57,0,85.65
-0.358839691,0.089400001,404,303,321,64,0,85.7
-0.358839691,0.089400001,404,303,321,64,0,85.75
-0.491484731,0.085349999,431,355,428,76,0,85.8
-0.491484731,0.085349999,431,355,428,76,0,85.85
-0.678584039,0.076650001,489,364,577,91,0,85.9
-0.678584039,0.076650001,489,364,577,91,0,85.95
-1.022064805,0.065250002,565,366,822,90,0,86
-1.022064805,0.065250002,565,366,822,90,0,86.05
-1.288751125,0.070500001,530,302,1059,136,0,86.1
-1.288751125,0.070500001,530,302,1059,136,0,86.15
-1.660157204,0.075450003,497,234,1323,134,0,86.2
-1.660157204,0.075450003,497,234,1323,134,0,86.25
-2.052507162,0.07965,469,158,1585,115,0,86.3
-2.052507162,0.07965,469,158,1585,115,0,86.35
-2.745053768,0.098399997,344,119,2062,96,0,86.4
-2.745053768,0.098399997,344,119,2062,96,0,86.45
-1.749518037,0.126450002,157,136,1323,70,0,86.5
-1.749518037,0.126450002,157,136,1323,70,0,86.55
-0.97598809,0.116850004,221,196,745,46,0,86.6
-0.97598809,0.116850004,221,196,745,46,0,86.65
-0.541750193,0.10125,304,325,404,16,0,86.7
-0.541750193,0.10125,304,325,404,16,0,86.75
-0.304385424,0.111900002,254,242,235,17,0,86.8
-0.304385424,0.111900002,254,242,235,17,0,86.85
-0.282045215,0.107699998,282,249,212,10,0,86.9
-0.282045215,0.107699998,282,249,212,10,0,86.95
-0.350462109,0.102449998,317,275,265,14,0,87
-0.350462109,0.102449998,317,275,265,14,0,87.05
-0.363028497,0.098099999,346,301,269,9,0,87.1
-0.363028497,0.098099999,346,301,269,9,0,87.15
-0.418879032,0.091499999,390,322,310,10,0,87.2
-0.418879032,0.091499999,390,322,310,10,0,87.25
-0.543146491,0.078299999,478,337,402,13,0,87.3
-0.543146491,0.078299999,478,337,402,13,0,87.35
-0.748397171,0.076049998,493,338,549,13,0,87.4
-0.748397171,0.076049998,493,338,549,13,0,87.45
-1.022064805,0.073650002,509,333,749,17,0,87.5
-1.022064805,0.073650002,509,333,749,17,0,87.55
-1.344601631,0.06735,551,278,980,17,0,87.6
-1.344601631,0.06735,551,278,980,17,0,87.65
-1.681101084,0.077849999,481,215,1219,15,0,87.7
-1.681101084,0.077849999,481,215,1219,15,0,87.75
-2.007826805,0.088500001,410,117,1453,15,0,87.8
-2.007826805,0.088500001,410,117,1453,15,0,87.85
-2.971248627,0.106799997,288,56,2154,26,0,87.9
-2.971248627,0.106799997,288,56,2154,26,0,87.95
-1.270599723,0.136950001,87,9,1024,114,0,88
-1.270599723,0.136950001,87,9,1024,114,0,88.05
-0.376991123,0.144749999,35,23,578,308,0,88.1
-0.376991123,0.144749999,35,23,578,308,0,88.15
-0.019547688,0.143999994,40,29,435,421,0,88.2
-0.019547688,0.143999994,40,29,435,421,0,88.25
0.022340214,0.143399999,44,33,429,445,0,88.3
0.022340214,0.143399999,44,33,429,445,0,88.35
-0.001396263,0.142800003,48,40,419,418,0,88.4
-0.001396263,0.142800003,48,40,419,418,0,88.45
0,0.141900003,54,35,424,424,0,88.5
0,0.141900003,54,35,424,424,0,88.55
0.019547688,0.143849999,41,37,410,424,0,88.6
0.019547688,0.143849999,41,37,410,424,0,88.65
-0.01675516,0.141000003,60,35,446,434,0,88.7
-0.01675516,0.141000003,60,35,446,434,0,88.75
-0.012566371,0.142049998,53,43,429,420,0,88.8
-0.012566371,0.142049998,53,43,429,420,0,88.85
-0.026529005,0.140550002,63,36,411,392,0,88.9
-0.026529005,0.140550002,63,36,411,392,0,88.95
-0.05305801,0.140699998,62,35,443,405,0,89
-0.05305801,0.140699998,62,35,443,405,0,89.05
-0.029321531,0.140100002,66,41,429,408,0,89.1
-0.029321531,0.140100002,66,41,429,408,0,89.15
-0.002792527,0.139950007,67,58,414,412,0,89.2
-0.002792527,0.139950007,67,58,414,412,0,89.25
-0.013962634,0.140100002,66,62,431,421,0,89.3
-0.013962634,0.140100002,66,62,431,421,0,89.35
0.048869219,0.138899997,74,59,370,405,0,89.4
0.048869219,0.138899997,74,59,370,405,0,89.45
-0.023736477,0.137850001,81,77,419,402,0,89.5
-0.023736477,0.137850001,81,77,419,402,0,89.55
-0.025132742,0.137250006,85,73,416,398,0,89.6
-0.025132742,0.137250006,85,73,416,398,0,89.65
-0.025132742,0.134399995,104,72,430,412,0,89.7
-0.025132742,0.134399995,104,72,430,412,0,89.75
-0.018151425,0.134550005,103,72,411,398,0,89.8
-0.018151425,0.134550005,103,72,411,398,0,89.85
-0.048869219,0.1338,108,82,441,406,0,89.9
-0.048869219,0.1338,108,82,441,406,0,89.95
-0.009773844,0.130050004,133,84,433,426,0,90
-0.009773844,0.130050004,133,84,433,426,0,90.05
-0.041887902,0.130649999,129,100,425,395,0,90.1
-0.041887902,0.130649999,129,100,425,395,0,90.15
-0.122871183,0.128999993,140,116,408,320,0,90.2
-0.122871183,0.128999993,140,116,408,320,0,90.25
-0.55431658,0.123599999,176,132,424,27,0,90.3
-0.55431658,0.123599999,176,132,424,27,0,90.35
-0.49288097,0.123149998,179,158,368,15,0,90.4
-0.49288097,0.123149998,179,158,368,15,0,90.45
-0.439822972,0.124049999,173,168,326,11,0,90.5
-0.439822972,0.124049999,173,168,326,11,0,90.55
-0.335103214,0.123000003,144,180,245,5,0,90.6
-0.335103214,0.123000003,144,180,245,5,0,90.65
-0.268082559,0.126450002,157,150,201,9,0,90.7
-0.268082559,0.126450002,157,150,201,9,0,90.75
-0.235968515,0.123599999,170,176,175,6,0,90.8
-0.235968515,0.123599999,170,176,175,6,0,90.85
-0.216420829,0.118649997,209,166,166,11,0,90.9
-0.216420829,0.118649997,209,166,166,11,0,90.95
-0.217817098,0.11445,237,213,167,11,0,91
-0.217817098,0.11445,237,213,167,11,0,91.05
-0.262497514,0.110849999,261,221,198,10,0,91.1
-0.262497514,0.110849999,261,221,198,10,0,91.15
-0.258308738,0.107100002,286,247,192,7,0,91.2
-0.258308738,0.107100002,286,247,192,7,0,91.25
-0.311366737,0.096450001,357,306,233,10,0,91.3
-0.311366737,0.096450001,357,306,233,10,0,91.35
-0.416086495,0.091499999,390,347,309,11,0,91.4
-0.416086495,0.091499999,390,347,309,11,0,91.45
-0.59620446,0.082199998,452,379,445,18,0,91.5
-0.59620446,0.082199998,452,379,445,18,0,91.55
-0.800058901,0.077849999,481,362,586,13,0,91.6
-0.800058901,0.077849999,481,362,586,13,0,91.65
-1.107236862,0.076499999,490,317,811,18,0,91.7
-1.107236862,0.076499999,490,317,811,18,0,91.75
-1.466076612,0.076049998,493,254,1069,19,0,91.8
-1.466076612,0.076049998,493,254,1069,19,0,91.85
-1.790009737,0.081749998,455,178,1298,16,0,91.9
-1.790009737,0.081749998,455,178,1298,16,0,91.95
-2.241002798,0.089100003,406,106,1611,6,0,92
-2.241002798,0.089100003,406,106,1611,6,0,92.05
-2.387610435,0.114150003,239,33,1752,42,0,92.1
-2.387610435,0.114150003,239,33,1752,42,0,92.15
-1.091877937,0.141749993,55,13,932,150,0,92.2
-1.091877937,0.141749993,55,13,932,150,0,92.25
-0.262497514,0.143399999,44,29,527,339,0,92.3
-0.262497514,0.143399999,44,29,527,339,0,92.35
-0.022340214,0.144299999,38,36,452,436,0,92.4
-0.022340214,0.144299999,38,36,452,436,0,92.45
0.040491637,0.143099993,46,44,428,457,0,92.5
0.040491637,0.143099993,46,44,428,457,0,92.55
0.099134699,0.142350003,51,40,395,466,0,92.6
0.099134699,0.142350003,51,40,395,466,0,92.65
0.039095376,0.143099993,45,46,433,461,0,92.7
0.039095376,0.143099993,45,46,433,461,0,92.75
-0.023736477,0.141599998,56,38,446,429,0,92.8
-0.023736477,0.141599998,56,38,446,429,0,92.85
0.055850536,0.141450003,57,44,400,440,0,92.9
0.055850536,0.141450003,57,44,400,440,0,92.95
0.011170107,0.141299993,58,52,416,424,0,93
0.011170107,0.141299993,58,52,416,424,0,93.05
0.026529005,0.138150007,79,39,424,443,0,93.1
0.026529005,0.138150007,79,39,424,443,0,93.15
0.026529005,0.140249997,65,55,425,444,0,93.2
0.026529005,0.140249997,65,55,425,444,0,93.25
0.040491637,0.138300002,78,59,397,426,0,93.3
0.040491637,0.138300002,78,59,397,426,0,93.35
0.013962634,0.137850001,81,61,430,440,0,93.4
0.013962634,0.137850001,81,61,430,440,0,93.45
-0.062831856,0.137549996,83,58,463,418,0,93.5
-0.062831856,0.137549996,83,58,463,418,0,93.55
-0.079587013,0.137549996,83,54,471,414,0,93.6
-0.079587013,0.137549996,83,54,471,414,0,93.65
-0.034906585,0.136199996,92,60,456,431,0,93.7
-0.034906585,0.136199996,92,60,456,431,0,93.75
-0.044680428,0.134100005,106,79,445,413,0,93.8
-0.044680428,0.134100005,106,79,445,413,0,93.85
-0.06702064,0.132599995,116,81,468,420,0,93.9
-0.06702064,0.132599995,116,81,468,420,0,93.95
-0.101927228,0.131999999,120,91,484,411,0,94
-0.101927228,0.131999999,120,91,484,411,0,94.05
-0.048869219,0.130950004,127,97,446,411,0,94.1
-0.048869219,0.130950004,127,97,446,411,0,94.15
-0.065624379,0.132300004,118,108,419,372,0,94.2
-0.065624379,0.132300004,118,108,419,372,0,94.25
-0.027925268,0.127949998,147,141,422,402,0,94.3
-0.027925268,0.127949998,147,141,422,402,0,94.35
-0.037699111,0.124349996,171,138,465,438,0,94.4
-0.037699111,0.124349996,171,138,465,438,0,94.45
-0.087964594,0.121349998,191,156,458,395,0,94.5
-0.087964594,0.121349998,191,156,458,395,0,94.55
-0.040491637,0.118349999,211,186,455,426,0,94.6
-0.040491637,0.118349999,211,186,455,426,0,94.65
-0.030717796,0.114299998,238,211,447,425,0,94.7
-0.030717796,0.114299998,238,211,447,425,0,94.75
-0.022340214,0.1083,278,238,463,447,0,94.8
-0.022340214,0.1083,278,238,463,447,0,94.85
-0.03351032,0.1065,290,282,456,432,0,94.9
-0.03351032,0.1065,290,282,456,432,0,94.95
-0.050265484,0.099150002,339,310,471,435,0,95
-0.050265484,0.099150002,339,310,471,435,0,95.05
-0.034906585,0.093000002,380,369,470,445,0,95.1
-0.034906585,0.093000002,380,369,470,445,0,95.15
-0.026529005,0.083999999,440,411,460,441,0,95.2
-0.026529005,0.083999999,440,411,460,441,0,95.25
-0.01675516,0.076499999,470,490,452,440,0,95.3
-0.01675516,0.076499999,470,490,452,440,0,95.35
-0.03630285,0.06735,512,551,465,439,0,95.4
-0.03630285,0.06735,512,551,465,439,0,95.45
-0.026529005,0.059999999,558,600,466,447,0,95.5
-0.026529005,0.059999999,558,600,466,447,0,95.55
0.03630285,0.049649999,628,669,460,486,0,95.6
0.03630285,0.049649999,628,669,460,486,0,95.65
-0.00418879,0.044399999,643,704,461,458,0,95.7
-0.00418879,0.044399999,643,704,461,458,0,95.75
0.03630285,0.036899999,621,754,438,464,0,95.8
0.03630285,0.036899999,621,754,438,464,0,95.85
0.00418879,0.034499999,646,770,454,457,0,95.9
0.00418879,0.034499999,646,770,454,457,0,95.95
-0.005585053,0.031649999,695,789,454,450,0,96
-0.005585053,0.031649999,695,789,454,450,0,96.05
0.012566371,0.026550001,722,823,469,478,0,96.1
0.012566371,0.026550001,722,823,469,478,0,96.15
0.022340214,0.022050001,740,853,456,472,0,96.2
0.022340214,0.022050001,740,853,456,472,0,96.25
0.002792527,0.022949999,699,847,472,474,0,96.3
0.002792527,0.022949999,699,847,472,474,0,96.35
0.001396263,0.025800001,699,828,457,458,0,96.4
0.001396263,0.025800001,699,828,457,458,0,96.45
-0.012566371,0.021600001,717,856,459,450,0,96.5
-0.012566371,0.021600001,717,856,459,450,0,96.55
-0.027925268,0.022500001,719,850,473,453,0,96.6
1.570796371,0,719,850,473,453,0,96.65
1.570796371,0,699,838,483,443,0,96.7
1.570796371,0,699,838,483,443,0,96.75
1.570796371,0,415,620,723,409,0,96.8
1.570796371,0,415,620,723,409,0,96.85
1.570796371,0,384,568,979,299,0,96.9
1.570796371,0,384,568,979,299,0,96.95
1.570796371,0,208,540,1339,355,0,97
1.570796371,0,208,540,1339,355,0,97.05
1.570796371,0,300,491,2385,423,0,97.1
1.570796371,0,300,491,2385,423,0,97.15
1.570796371,0,405,389,2622,473,0,97.2
1.570796371,0,405,389,2622,473,0,97.25
1.570796371,0,475,305,2137,497,0,97.3
1.570796371,0,475,305,2137,497,0,97.35
1.570796371,0,504,445,2061,624,0,97.4
1.570796371,0,504,445,2061,624,0,97.45
1.570796371,0,525,492,1962,783,0,97.5
1.570796371,0,525,492,1962,783,0,97.55
1.570796371,0,575,702,1853,446,0,97.6
1.570796371,0,575,702,1853,446,0,97.65
1.570796371,0,591,964,1592,380,0,97.7
1.570796371,0,591,964,1592,380,0,97.75
1.570796371,0,702,1363,1348,232,0,97.8
1.570796371,0,702,1363,1348,232,0,97.85
1.570796371,0,731,2359,884,461,0,97.9
1.570796371,0,731,2359,884,461,0,97.95
1.570796371,0,760,1870,479,773,0,98
1.570796371,0,760,1870,479,773,0,98.05
1.570796371,0,639,1515,195,1010,0,98.1
1.570796371,0,639,1515,195,1010,0,98.15
1.570796371,0,538,1478,52,1120,0,98.2
1.570796371,0,538,1478,52,1120,0,98.25
1.570796371,0,407,1455,23,1252,0,98.3
1.570796371,0,407,1455,23,1252,0,98.35
1.570796371,0,316,1271,30,1330,0,98.4
1.570796371,0,316,1271,30,1330,0,98.45
1.570796371,0,216,1113,16,1401,0,98.5
1.570796371,0,216,1113,16,1401,0,98.55
1.570796371,0,139,972,17,1503,0,98.6
1.570796371,0,139,972,17,1503,0,98.65
1.570796371,0,75,685,17,2425,0,98.7
1.570796371,0,75,685,17,2425,0,98.75
1.570796371,0,40,384,39,1198,0,98.8
1.570796371,0,40,384,39,1198,0,98.85
1.204975367,0.126450002,17,157,102,965,0,98.9
1.204975367,0.126450002,17,157,102,965,0,98.95
1.204975367,0.126450002,17,157,102,965,0,99
0.793077588,0.143250003,15,45,182,750,0,99.05
0.793077588,0.143250003,15,45,182,750,0,99.1
0.480314612,0.143549994,25,43,267,611,0,99.15
0.480314612,0.143549994,25,43,267,611,0,99.2
0.205250725,0.143849999,32,41,355,502,0,99.25
0.205250725,0.143849999,32,41,355,502,0,99.3
0.166155338,0.143250003,41,45,385,504,0,99.35
0.166155338,0.143250003,41,45,385,504,0,99.4
0.060039327,0.143849999,41,38,408,451,0,99.45
0.060039327,0.143849999,41,38,408,451,0,99.5
0.058643062,0.142949998,44,47,399,441,0,99.55
0.058643062,0.142949998,44,47,399,441,0,99.6
-0.011170107,0.143399999,44,41,442,434,0,99.65
-0.011170107,0.143399999,44,41,442,434,0,99.7
0.002792527,0.141149998,59,53,438,440,0,99.75
0.002792527,0.141149998,59,53,438,440,0,99.8
-0.00418879,0.141749993,55,48,416,413,0,99.85
-0.00418879,0.141749993,55,48,416,413,0,99.9
0.041887902,0.140550002,63,45,396,426,0,99.95
0.041887902,0.140550002,63,45,396,426,0,100
0.030717796,0.139349997,71,55,435,457,0,100.05
0.030717796,0.139349997,71,55,435,457,0,100.1
0.015358898,0.138750002,75,61,440,451,0,100.15
0.015358898,0.138750002,75,61,440,451,0,100.2
0.023736477,0.138300002,78,53,427,444,0,100.25
0.023736477,0.138300002,78,53,427,444,0,100.3
0.011170107,0.136649996,89,66,424,432,0,100.35
0.011170107,0.136649996,89,66,424,432,0,100.4
0.040491637,0.137850001,81,54,431,460,0,100.45
0.040491637,0.137850001,81,54,431,460,0,100.5
0.022340214,0.136800006,88,75,417,433,0,100.55
0.022340214,0.136800006,88,75,417,433,0,100.6
0.030717796,0.137700006,82,77,407,429,0,100.65
0.030717796,0.137700006,82,77,407,429,0,100.7
-0.011170107,0.135299996,98,77,439,431,0,100.75
-0.011170107,0.135299996,98,77,439,431,0,100.8
-0.034906585,0.1338,108,94,443,418,0,100.85
-0.034906585,0.1338,108,94,443,418,0,100.9
-0.023736477,0.133200005,112,98,436,419,0,100.95
-0.023736477,0.133200005,112,98,436,419,0,101
-0.13823007,0.130950004,127,115,482,383,0,101.05
-0.13823007,0.130950004,127,115,482,383,0,101.1
-0.040491637,0.131099999,126,111,451,422,0,101.15
-0.040491637,0.131099999,126,111,451,422,0,101.2
0.254119933,0.129150003,139,130,216,398,0,101.25
0.254119933,0.129150003,139,130,216,398,0,101.3
0.495673507,0.123149998,179,130,29,384,0,101.35
0.495673507,0.123149998,179,130,29,384,0,101.4
0.420275271,0.128250003,145,135,15,316,0,101.45
0.420275271,0.128250003,145,135,15,316,0,101.5
0.33929202,0.127949998,147,116,2,245,0,101.55
0.33929202,0.127949998,147,116,2,245,0,101.6
0.272271365,0.129600003,135,136,14,209,0,101.65
0.272271365,0.129600003,135,136,14,209,0,101.7
0.202458188,0.128399998,137,144,12,157,0,101.75
0.202458188,0.128399998,137,144,12,157,0,101.8
0.178721711,0.124949999,167,159,11,139,0,101.85
0.178721711,0.124949999,167,159,11,139,0,101.9
0.171740398,0.119400002,165,204,10,133,0,101.95
0.171740398,0.119400002,165,204,10,133,0,102
0.233175993,0.113250002,173,245,5,172,0,102.05
0.233175993,0.113250002,173,245,5,172,0,102.1
0.217817098,0.105300002,185,298,12,168,0,102.15
0.217817098,0.105300002,185,298,12,168,0,102.2
0.234572247,0.096299998,217,358,7,175,0,102.25
0.234572247,0.096299998,217,358,7,175,0,102.3
0.314159274,0.088349998,224,411,1,226,0,102.35
0.314159274,0.088349998,224,411,1,226,0,102.4
0.406312644,0.077249996,248,485,6,297,0,102.45
0.406312644,0.077249996,248,485,6,297,0,102.5
0.52359879,0.070349999,231,531,10,385,0,102.55
0.52359879,0.070349999,231,531,10,385,0,102.6
0.666017652,0.0603,219,598,11,488,0,102.65
0.666017652,0.0603,219,598,11,488,0,102.7
0.809832752,0.055799998,200,628,16,596,0,102.75
0.809832752,0.055799998,200,628,16,596,0,102.8
0.98576194,0.062849998,167,581,24,730,0,102.85
0.98576194,0.062849998,167,581,24,730,0,102.9
1.112821937,0.068700001,123,542,12,809,0,102.95
1.112821937,0.068700001,123,542,12,809,0,103
1.34599793,0.080250002,94,465,11,975,0,103.05
1.34599793,0.080250002,94,465,11,975,0,103.1
1.67411983,0.102600001,45,316,35,1234,0,103.15
1.67411983,0.102600001,45,316,35,1234,0,103.2
1.033234954,0.131400004,20,124,106,846,0,103.25
1.033234954,0.131400004,20,124,106,846,0,103.3
0.621337235,0.144600004,19,36,180,625,0,103.35
0.621337235,0.144600004,19,36,180,625,0,103.4
0.453785598,0.145199999,32,27,253,578,0,103.45
0.453785598,0.145199999,32,27,253,578,0,103.5
0.237364784,0.1461,21,26,328,498,0,103.55
0.237364784,0.1461,21,26,328,498,0,103.6
0.131248757,0.143399999,33,44,349,443,0,103.65
0.131248757,0.143399999,33,44,349,443,0,103.7
0.177325457,0.143549994,33,43,362,489,0,103.75
0.177325457,0.143549994,33,43,362,489,0,103.8
0.131248757,0.142649993,37,49,372,466,0,103.85
0.131248757,0.142649993,37,49,372,466,0,103.9
0.187099293,0.143099993,46,38,344,478,0,103.95
0.187099293,0.143099993,46,38,344,478,0,104
0.054454274,0.142350003,47,51,402,441,0,104.05
0.054454274,0.142350003,47,51,402,441,0,104.1
-0.012566371,0.141149998,59,46,429,420,0,104.15
-0.012566371,0.141149998,59,46,429,420,0,104.2
0.041887902,0.141749993,55,43,404,434,0,104.25
0.041887902,0.141749993,55,43,404,434,0,104.3
0.025132742,0.140100002,66,45,414,432,0,104.35
0.025132742,0.140100002,66,45,414,432,0,104.4
0.002792527,0.140550002,63,63,419,421,0,104.45
0.002792527,0.140550002,63,63,419,421,0,104.5
0.051661745,0.138750002,75,53,400,437,0,104.55
0.051661745,0.138750002,75,53,400,437,0,104.6
0.03351032,0.138899997,74,67,403,427,0,104.65
0.03351032,0.138899997,74,67,403,427,0,104.7
-0.047472954,0.137700006,82,57,446,412,0,104.75
-0.047472954,0.137700006,82,57,446,412,0,104.8
-0.022340214,0.138150007,79,71,448,432,0,104.85
-0.022340214,0.138150007,79,71,448,432,0,104.9
0.009773844,0.137099996,86,83,431,438,0,104.95
0.009773844,0.137099996,86,83,431,438,0,105
-0.034906585,0.136050001,91,93,451,426,0,105.05
-0.034906585,0.136050001,91,93,451,426,0,105.1
0.026529005,0.1329,114,99,421,440,0,105.15
0.026529005,0.1329,114,99,421,440,0,105.2
-0.00418879,0.131999999,120,90,443,440,0,105.25
-0.00418879,0.131999999,120,90,443,440,0,105.3
0,0.132599995,116,107,411,411,0,105.35
0,0.132599995,116,107,411,411,0,105.4
0.316951782,0.127949998,147,112,181,408,0,105.45
0.316951782,0.127949998,147,112,181,408,0,105.5
0.485899657,0.127649993,149,140,49,397,0,105.55
0.485899657,0.127649993,149,140,49,397,0,105.6
0.381179899,0.129899994,134,121,39,312,0,105.65
0.381179899,0.129899994,134,121,39,312,0,105.7
0.314159274,0.132300004,118,115,35,260,0,105.75
0.314159274,0.132300004,118,115,35,260,0,105.8
0.205250725,0.128700003,142,129,58,205,0,105.85
0.205250725,0.128700003,142,129,58,205,0,105.9
0.171740398,0.127350003,140,151,55,178,0,105.95
0.171740398,0.127350003,140,151,55,178,0,106
0.150796443,0.121799998,142,188,49,157,0,106.05
0.150796443,0.121799998,142,188,49,157,0,106.1
0.101927228,0.116549999,160,223,61,134,0,106.15
0.101927228,0.116549999,160,223,61,134,0,106.2
0.154985234,0.112949997,183,247,68,179,0,106.25
0.154985234,0.112949997,183,247,68,179,0,106.3
0.182910502,0.102150001,201,319,58,189,0,106.35
0.182910502,0.102150001,201,319,58,189,0,106.4
0.187099293,0.095100001,213,366,63,197,0,106.45
0.187099293,0.095100001,213,366,63,197,0,106.5
0.230383456,0.0858,254,428,74,239,0,106.55
0.230383456,0.0858,254,428,74,239,0,106.6
0.294611573,0.071099997,252,526,91,302,0,106.65
0.294611573,0.071099997,252,526,91,302,0,106.7
0.409105182,0.05985,270,601,93,386,0,106.75
0.409105182,0.05985,270,601,93,386,0,106.8
0.561297894,0.049800001,273,668,90,492,0,106.85
0.561297894,0.049800001,273,668,90,492,0,106.9
